Key,Half Life,Penetration,Effective Frequency,Retention Rate,Raw GRPs(A),Raw GRPs(B),Raw GRPs(C),Raw GRPs(D),Adstock(A),Adstock(B),Adstock(C),Adstock(D),Scale,Shape
7_64_12,7,64,12,91%,45.81829917,72.87560752,97.76456016,139.5289769,486,773,1037,1480,836.6239578,3.818440814
8_64_12,8,64,12,92%,40.336035,64.1558746,86.0668072,122.8340161,486,773,1037,1480,836.6239578,3.818440814
9_64_12,9,64,12,93%,36.02488983,57.2988474,76.86792336,109.7054258,486,773,1037,1480,836.6239578,3.818440814
10_64_12,10,64,12,93%,32.54596611,51.76549754,69.44478778,99.11117253,486,773,1037,1480,836.6239578,3.818440814
11_64_12,11,64,12,94%,29.67957742,47.20640606,63.32864564,90.38225222,486,773,1037,1480,836.6239578,3.818440814
12_64_12,12,64,12,94%,27.27708404,43.3851563,58.20233775,83.06601723,486,773,1037,1480,836.6239578,3.818440814
0.3_65_12,0.3,65,12,10%,443.1874177,706.2173485,948.5291683,0,492,784,1053,0,849.6152737,3.793805602
0.4_65_12,0.4,65,12,18%,405.0258659,645.4070709,866.8541399,0,492,784,1053,0,849.6152737,3.793805602
0.6_65_12,0.6,65,12,31%,337.0297109,537.0554742,721.3257836,0,492,784,1053,0,849.6152737,3.793805602
0.8_65_12,0.8,65,12,42%,285.1394818,454.3686052,610.2680374,0,492,784,1053,0,849.6152737,3.793805602
1_65_12,1,65,12,50%,246,392,526.5,0,492,784,1053,0,849.6152737,3.793805602
2_65_12,2,65,12,71%,144.1034637,229.6282835,308.4165594,0,492,784,1053,0,849.6152737,3.793805602
3_65_12,3,65,12,79%,101.4993412,161.7387876,217.2333461,0,492,784,1053,0,849.6152737,3.793805602
4_65_12,4,65,12,84%,78.2789637,124.7372104,167.5360747,0,492,784,1053,0,849.6152737,3.793805602
5_65_12,5,65,12,87%,63.68912286,101.4883584,136.3102568,0,492,784,1053,0,849.6152737,3.793805602
6_65_12,6,65,12,89%,53.67783067,85.53540498,114.8836498,0,492,784,1053,0,849.6152737,3.793805602
7_65_12,7,65,12,91%,46.38395718,73.91264722,99.27298153,0,492,784,1053,0,849.6152737,3.793805602
8_65_12,8,65,12,92%,40.83401074,65.06883013,87.39474251,0,492,784,1053,0,849.6152737,3.793805602
9_65_12,9,65,12,93%,36.46964155,58.11422557,78.05392796,0,492,784,1053,0,849.6152737,3.793805602
10_65_12,10,65,12,93%,32.94776816,52.50213464,70.51625991,0,492,784,1053,0,849.6152737,3.793805602
11_65_12,11,65,12,94%,30.04599195,47.87816604,64.30575107,0,492,784,1053,0,849.6152737,3.793805602
12_65_12,12,65,12,94%,27.61383816,44.00253886,59.10034875,0,492,784,1053,0,849.6152737,3.793805602
0.3_66_12,0.3,66,12,10%,449.4929297,716.1260102,961.1401923,0,499,795,1067,0,861.0397772,3.800277036
0.4_66_12,0.4,66,12,18%,410.788429,654.4625272,878.3792661,0,499,795,1067,0,861.0397772,3.800277036
0.6_66_12,0.6,66,12,31%,341.824849,544.5906913,730.9160599,0,499,795,1067,0,861.0397772,3.800277036
0.8_66_12,0.8,66,12,42%,289.1963444,460.7436749,618.3817625,0,499,795,1067,0,861.0397772,3.800277036
1_66_12,1,66,12,50%,249.5,397.5,533.5,0,499,795,1067,0,861.0397772,3.800277036
2_66_12,2,66,12,71%,146.1537162,232.850109,312.5170645,0,499,795,1067,0,861.0397772,3.800277036
3_66_12,3,66,12,79%,102.9434375,164.0080818,220.1215388,0,499,795,1067,0,861.0397772,3.800277036
4_66_12,4,66,12,84%,79.39268879,126.4873499,169.7635249,0,499,795,1067,0,861.0397772,3.800277036
5_66_12,5,66,12,87%,64.59526892,102.9123022,138.122549,0,499,795,1067,0,861.0397772,3.800277036
6_66_12,6,66,12,89%,54.44153965,86.73551908,116.4110677,0,499,795,1067,0,861.0397772,3.800277036
7_66_12,7,66,12,91%,47.04389153,74.94968691,100.5928502,0,499,795,1067,0,861.0397772,3.800277036
8_66_12,8,66,12,92%,41.41498244,65.98178565,88.5566859,0,499,795,1067,0,861.0397772,3.800277036
9_66_12,9,66,12,93%,36.98851857,58.92960373,79.09168199,0,499,795,1067,0,861.0397772,3.800277036
10_66_12,10,66,12,93%,33.41653722,53.23877173,71.45379803,0,499,795,1067,0,861.0397772,3.800277036
11_66_12,11,66,12,94%,30.47347558,48.54992602,65.16071832,0,499,795,1067,0,861.0397772,3.800277036
12_66_12,12,66,12,94%,28.00671797,44.61992142,59.88610837,0,499,795,1067,0,861.0397772,3.800277036
0.3_67_12,0.3,67,12,10%,456.6992292,727.8362469,976.4535787,0,507,808,1084,0,874.9467847,3.803198038
0.4_67_12,0.4,67,12,18%,417.3742155,665.1644302,892.3740623,0,507,808,1084,0,874.9467847,3.803198038
0.6_67_12,0.6,67,12,31%,347.3050069,553.4959479,742.5613955,0,507,808,1084,0,874.9467847,3.803198038
0.8_67_12,0.8,67,12,42%,293.8327587,468.2778482,628.2341429,0,507,808,1084,0,874.9467847,3.803198038
1_67_12,1,67,12,50%,253.5,404,542,0,507,808,1084,0,874.9467847,3.803198038
2_67_12,2,67,12,71%,148.4968619,236.6577208,317.4962492,0,507,808,1084,0,874.9467847,3.803198038
3_67_12,3,67,12,79%,104.5938333,166.689975,223.6286298,0,507,808,1084,0,874.9467847,3.803198038
4_67_12,4,67,12,84%,80.66551747,128.5556965,172.4682859,0,507,808,1084,0,874.9467847,3.803198038
5_67_12,5,67,12,87%,65.63086441,104.5951449,140.3231894,0,507,808,1084,0,874.9467847,3.803198038
6_67_12,6,67,12,89%,55.3143499,88.15383574,118.2657895,0,507,808,1084,0,874.9467847,3.803198038
7_67_12,7,67,12,91%,47.79810222,76.17527927,102.1955479,0,507,808,1084,0,874.9467847,3.803198038
8_67_12,8,67,12,92%,42.0789501,67.06073309,89.96761717,0,507,808,1084,0,874.9467847,3.803198038
9_67_12,9,67,12,93%,37.58152087,59.89323247,80.35181188,0,507,808,1084,0,874.9467847,3.803198038
10_67_12,10,67,12,93%,33.95227329,54.10934284,72.59223717,0,507,808,1084,0,874.9467847,3.803198038
11_67_12,11,67,12,94%,30.96202829,49.34382419,66.19889284,0,507,808,1084,0,874.9467847,3.803198038
12_67_12,12,67,12,94%,28.45572347,45.34955535,60.84024505,0,507,808,1084,0,874.9467847,3.803198038
0.3_68_12,0.3,68,12,10%,463.9055286,738.6456961,989.9653902,0,515,820,1099,0,886.9442532,3.822293462
0.4_68_12,0.4,68,12,18%,423.9600019,675.0431099,904.7224119,0,515,820,1099,0,886.9442532,3.822293462
0.6_68_12,0.6,68,12,31%,352.7851648,561.7161848,752.8366915,0,515,820,1099,0,886.9442532,3.822293462
0.8_68_12,0.8,68,12,42%,298.4691731,475.2324697,636.9274198,0,515,820,1099,0,886.9442532,3.822293462
1_68_12,1,68,12,50%,257.5,410,549.5,0,515,820,1099,0,886.9442532,3.822293462
2_68_12,2,68,12,71%,150.8400077,240.1724394,321.8896475,0,515,820,1099,0,886.9442532,3.822293462
3_68_12,3,68,12,79%,106.2442291,169.1655687,226.7231219,0,515,820,1099,0,886.9442532,3.822293462
4_68_12,4,68,12,84%,81.93834614,130.4649395,174.8548396,0,515,820,1099,0,886.9442532,3.822293462
5_68_12,5,68,12,87%,66.6664599,106.1485381,142.2649309,0,515,820,1099,0,886.9442532,3.822293462
6_68_12,6,68,12,89%,56.18716016,89.46305112,119.9023088,0,515,820,1099,0,886.9442532,3.822293462
7_68_12,7,68,12,91%,48.5523129,77.3065953,103.609693,0,515,820,1099,0,886.9442532,3.822293462
8_68_12,8,68,12,92%,42.74291775,68.05668457,91.21255652,0,515,820,1099,0,886.9442532,3.822293462
9_68_12,9,68,12,93%,38.17452317,60.78273592,81.4636912,0,515,820,1099,0,886.9442532,3.822293462
10_68_12,10,68,12,93%,34.48800936,54.91294694,73.5967423,0,515,820,1099,0,886.9442532,3.822293462
11_68_12,11,68,12,94%,31.45058101,50.07665326,67.11492918,0,515,820,1099,0,886.9442532,3.822293462
12_68_12,12,68,12,94%,28.90472897,46.0230636,61.68213036,0,515,820,1099,0,886.9442532,3.822293462
0.3_69_12,0.3,69,12,10%,470.2110407,750.3559327,1006.179564,0,522,833,1117,0,901.4259259,3.804945484
0.4_69_12,0.4,69,12,18%,429.7225651,685.7450128,919.5404314,0,522,833,1117,0,901.4259259,3.804945484
0.6_69_12,0.6,69,12,31%,357.580303,570.6214414,765.1670468,0,522,833,1117,0,901.4259259,3.804945484
0.8_69_12,0.8,69,12,42%,302.5260356,482.766643,647.3593521,0,522,833,1117,0,901.4259259,3.804945484
1_69_12,1,69,12,50%,261,416.5,558.5,0,522,833,1117,0,901.4259259,3.804945484
2_69_12,2,69,12,71%,152.8902602,243.9800513,327.1617254,0,522,833,1117,0,901.4259259,3.804945484
3_69_12,3,69,12,79%,107.6883254,171.8474619,230.4365125,0,522,833,1117,0,901.4259259,3.804945484
4_69_12,4,69,12,84%,83.05207124,132.5332861,177.7187042,0,522,833,1117,0,901.4259259,3.804945484
5_69_12,5,69,12,87%,67.57260596,107.8313808,144.5950208,0,522,833,1117,0,901.4259259,3.804945484
6_69_12,6,69,12,89%,56.95086913,90.88136779,121.8661318,0,522,833,1117,0,901.4259259,3.804945484
7_69_12,7,69,12,91%,49.21224725,78.53218767,105.306667,0,522,833,1117,0,901.4259259,3.804945484
8_69_12,8,69,12,92%,43.32388945,69.13563201,92.70648374,0,522,833,1117,0,901.4259259,3.804945484
9_69_12,9,69,12,93%,38.69340019,61.74636466,82.79794638,0,522,833,1117,0,901.4259259,3.804945484
10_69_12,10,69,12,93%,34.95677842,55.78351805,74.80214845,0,522,833,1117,0,901.4259259,3.804945484
11_69_12,11,69,12,94%,31.87806463,50.87055142,68.21417279,0,522,833,1117,0,901.4259259,3.804945484
12_69_12,12,69,12,94%,29.29760878,46.75269754,62.69239273,0,522,833,1117,0,901.4259259,3.804945484
0.3_70_12,0.3,70,12,10%,478.3181276,762.0661694,1021.49295,0,531,846,1134,0,915.3934775,3.813053043
0.4_70_12,0.4,70,12,18%,437.1315748,696.4469158,933.5352275,0,531,846,1134,0,915.3934775,3.813053043
0.6_70_12,0.6,70,12,31%,363.7454806,579.5266979,776.8123824,0,531,846,1134,0,915.3934775,3.813053043
0.8_70_12,0.8,70,12,42%,307.7420018,490.3008163,657.2117326,0,531,846,1134,0,915.3934775,3.813053043
1_70_12,1,70,12,50%,265.5,423,567,0,531,846,1134,0,915.3934775,3.813053043
2_70_12,2,70,12,71%,155.5262992,247.7876631,332.1409101,0,531,846,1134,0,915.3934775,3.813053043
3_70_12,3,70,12,79%,109.5450207,174.529355,233.9436035,0,531,846,1134,0,915.3934775,3.813053043
4_70_12,4,70,12,84%,84.4840035,134.6016327,180.4234651,0,531,846,1134,0,915.3934775,3.813053043
5_70_12,5,70,12,87%,68.73765089,109.5142235,146.7956612,0,531,846,1134,0,915.3934775,3.813053043
6_70_12,6,70,12,89%,57.93278067,92.29968445,123.7208536,0,531,846,1134,0,915.3934775,3.813053043
7_70_12,7,70,12,91%,50.06073428,79.75778003,106.9093647,0,531,846,1134,0,915.3934775,3.813053043
8_70_12,8,70,12,92%,44.07085306,70.21457945,94.11741501,0,531,846,1134,0,915.3934775,3.813053043
9_70_12,9,70,12,93%,39.36052778,62.7099934,84.05807627,0,531,846,1134,0,915.3934775,3.813053043
10_70_12,10,70,12,93%,35.55948149,56.65408916,75.9405876,0,531,846,1134,0,915.3934775,3.813053043
11_70_12,11,70,12,94%,32.42768644,51.66444958,69.25234731,0,531,846,1134,0,915.3934775,3.813053043
12_70_12,12,70,12,94%,29.80273997,47.48233147,63.64652942,0,531,846,1134,0,915.3934775,3.813053043
0.3_71_12,0.3,71,12,10%,482.8220648,770.1732563,1033.203187,0,536,855,1147,0,925.8103321,3.803183243
0.4_71_12,0.4,71,12,18%,441.2476913,703.8559255,944.2371305,0,536,855,1147,0,925.8103321,3.803183243
0.6_71_12,0.6,71,12,31%,367.1705793,585.6918756,785.7176389,0,536,855,1147,0,925.8103321,3.803183243
0.8_71_12,0.8,71,12,42%,310.6397607,495.5167825,664.7459059,0,536,855,1147,0,925.8103321,3.803183243
1_71_12,1,71,12,50%,268,427.5,573.5,0,536,855,1147,0,925.8103321,3.803183243
2_71_12,2,71,12,71%,156.9907653,250.4237021,335.948522,0,536,855,1147,0,925.8103321,3.803183243
3_71_12,3,71,12,79%,110.5765181,176.3860503,236.6254967,0,536,855,1147,0,925.8103321,3.803183243
4_71_12,4,71,12,84%,85.27952142,136.033565,182.4918117,0,536,855,1147,0,925.8103321,3.803183243
5_71_12,5,71,12,87%,69.38489807,110.6792684,148.4785039,0,536,855,1147,0,925.8103321,3.803183243
6_71_12,6,71,12,89%,58.47828708,93.28159599,125.1391703,0,536,855,1147,0,925.8103321,3.803183243
7_71_12,7,71,12,91%,50.53211595,80.60626705,108.1349571,0,536,855,1147,0,925.8103321,3.803183243
8_71_12,8,71,12,92%,44.48583284,70.96154306,95.19636244,0,536,855,1147,0,925.8103321,3.803183243
9_71_12,9,71,12,93%,39.73115421,63.37712099,85.02170501,0,536,855,1147,0,925.8103321,3.803183243
10_71_12,10,71,12,93%,35.89431654,57.25679224,76.81115871,0,536,855,1147,0,925.8103321,3.803183243
11_71_12,11,71,12,94%,32.73303189,52.21407138,70.04624547,0,536,855,1147,0,925.8103321,3.803183243
12_71_12,12,71,12,94%,30.0833684,47.98746266,64.37616335,0,536,855,1147,0,925.8103321,3.803183243
0.3_72_12,0.3,72,12,10%,491.8299391,783.6850678,1052.119723,0,546,870,1168,0,942.0439758,3.807730953
0.4_72_12,0.4,72,12,18%,449.4799244,716.2042751,961.5248199,0,546,870,1168,0,942.0439758,3.807730953
0.6_72_12,0.6,72,12,31%,374.0207767,595.9671716,800.1030534,0,546,870,1168,0,942.0439758,3.807730953
0.8_72_12,0.8,72,12,42%,316.4352786,504.2100594,676.9164935,0,546,870,1168,0,942.0439758,3.807730953
1_72_12,1,72,12,50%,273,435,584,0,546,870,1168,0,942.0439758,3.807730953
2_72_12,2,72,12,71%,159.9196975,254.8171004,342.0992796,0,546,870,1168,0,942.0439758,3.807730953
3_72_12,3,72,12,79%,112.6395128,179.4805424,240.9577857,0,546,870,1168,0,942.0439758,3.807730953
4_72_12,4,72,12,84%,86.87055727,138.4201187,185.832987,0,546,870,1168,0,942.0439758,3.807730953
5_72_12,5,72,12,87%,70.67939244,112.6210099,151.1969421,0,546,870,1168,0,942.0439758,3.807730953
6_72_12,6,72,12,89%,59.5692999,94.91811522,127.4302972,0,546,870,1168,0,942.0439758,3.807730953
7_72_12,7,72,12,91%,51.47487931,82.02041209,110.1147601,0,546,870,1168,0,942.0439758,3.807730953
8_72_12,8,72,12,92%,45.31579241,72.20648241,96.93927754,0,546,870,1168,0,942.0439758,3.807730953
9_72_12,9,72,12,93%,40.47240709,64.48900031,86.57833605,0,546,870,1168,0,942.0439758,3.807730953
10_72_12,10,72,12,93%,36.56398662,58.26129736,78.21746589,0,546,870,1168,0,942.0439758,3.807730953
11_72_12,11,72,12,94%,33.34372278,53.13010772,71.32869635,0,546,870,1168,0,942.0439758,3.807730953
12_72_12,12,72,12,94%,30.64462528,48.82934797,65.55480279,0,546,870,1168,0,942.0439758,3.807730953
0.3_73_12,0.3,73,12,10%,498.1354511,793.5937296,1065.631535,0,553,881,1183,0,954.1436229,3.802771893
0.4_73_12,0.4,73,12,18%,455.2424875,725.2597314,973.8731695,0,553,881,1183,0,954.1436229,3.802771893
0.6_73_12,0.6,73,12,31%,378.8159149,603.5023888,810.3783495,0,553,881,1183,0,954.1436229,3.802771893
0.8_73_12,0.8,73,12,42%,320.4921412,510.5851291,685.6097704,0,553,881,1183,0,954.1436229,3.802771893
1_73_12,1,73,12,50%,276.5,440.5,591.5,0,553,881,1183,0,954.1436229,3.802771893
2_73_12,2,73,12,71%,161.96995,258.0389258,346.4926779,0,553,881,1183,0,954.1436229,3.802771893
3_73_12,3,73,12,79%,114.0836091,181.7498366,244.0522778,0,553,881,1183,0,954.1436229,3.802771893
4_73_12,4,73,12,84%,87.98428236,140.1702582,188.2195408,0,553,881,1183,0,954.1436229,3.802771893
5_73_12,5,73,12,87%,71.5855385,114.0449537,153.1386836,0,553,881,1183,0,954.1436229,3.802771893
6_73_12,6,73,12,89%,60.33300887,96.11822932,129.0668164,0,553,881,1183,0,954.1436229,3.802771893
7_73_12,7,73,12,91%,52.13481366,83.05745178,111.5289052,0,553,881,1183,0,954.1436229,3.802771893
8_73_12,8,73,12,92%,45.89676411,73.11943794,98.18421689,0,553,881,1183,0,954.1436229,3.802771893
9_73_12,9,73,12,93%,40.99128411,65.30437847,87.69021536,0,553,881,1183,0,954.1436229,3.802771893
10_73_12,10,73,12,93%,37.03275568,58.99793446,79.22197101,0,553,881,1183,0,954.1436229,3.802771893
11_73_12,11,73,12,94%,33.7712064,53.80186771,72.24473269,0,553,881,1183,0,954.1436229,3.802771893
12_73_12,12,73,12,94%,31.03750509,49.44673053,66.3966881,0,553,881,1183,0,954.1436229,3.802771893
0.3_74_12,0.3,74,12,10%,504.4409632,804.4031788,1079.143346,0,560,893,1198,0,966.724047,3.809308135
0.4_74_12,0.4,74,12,18%,461.0050506,735.1384111,986.221519,0,560,893,1198,0,966.724047,3.809308135
0.6_74_12,0.6,74,12,31%,383.611053,611.7226256,820.6536456,0,560,893,1198,0,966.724047,3.809308135
0.8_74_12,0.8,74,12,42%,324.5490037,517.5397506,694.3030473,0,560,893,1198,0,966.724047,3.809308135
1_74_12,1,74,12,50%,280,446.5,599,0,560,893,1198,0,966.724047,3.809308135
2_74_12,2,74,12,71%,164.0202025,261.5536444,350.8860761,0,560,893,1198,0,966.724047,3.809308135
3_74_12,3,74,12,79%,115.5277054,184.2254303,247.1467699,0,560,893,1198,0,966.724047,3.809308135
4_74_12,4,74,12,84%,89.09800746,142.0795012,190.6060945,0,560,893,1198,0,966.724047,3.809308135
5_74_12,5,74,12,87%,72.49168455,115.598347,155.0804252,0,560,893,1198,0,966.724047,3.809308135
6_74_12,6,74,12,89%,61.09671784,97.4274447,130.7033357,0,560,893,1198,0,966.724047,3.809308135
7_74_12,7,74,12,91%,52.79474801,84.18876781,112.9430502,0,560,893,1198,0,966.724047,3.809308135
8_74_12,8,74,12,92%,46.47773581,74.11538942,99.42915624,0,560,893,1198,0,966.724047,3.809308135
9_74_12,9,74,12,93%,41.51016112,66.19388193,88.80209468,0,560,893,1198,0,966.724047,3.809308135
10_74_12,10,74,12,93%,37.50152474,59.80153856,80.22647614,0,560,893,1198,0,966.724047,3.809308135
11_74_12,11,74,12,94%,34.19869003,54.53469678,73.16076903,0,560,893,1198,0,966.724047,3.809308135
12_74_12,12,74,12,94%,31.4303849,50.12023878,67.23857341,0,560,893,1198,0,966.724047,3.809308135
0.3_75_12,0.3,75,12,10%,511.6472627,815.212628,1092.655158,0,568,905,1213,0,979.2241192,3.816028738
0.4_75_12,0.4,75,12,18%,467.5908371,745.0170908,998.5698686,0,568,905,1213,0,979.2241192,3.816028738
0.6_75_12,0.6,75,12,31%,389.0912109,619.9428625,830.9289416,0,568,905,1213,0,979.2241192,3.816028738
0.8_75_12,0.8,75,12,42%,329.1854181,524.4943721,702.9963241,0,568,905,1213,0,979.2241192,3.816028738
1_75_12,1,75,12,50%,284,452.5,606.5,0,568,905,1213,0,979.2241192,3.816028738
2_75_12,2,75,12,71%,166.3633483,265.068363,355.2794744,0,568,905,1213,0,979.2241192,3.816028738
3_75_12,3,75,12,79%,117.1781012,186.701024,250.241262,0,568,905,1213,0,979.2241192,3.816028738
4_75_12,4,75,12,84%,90.37083614,143.9887442,192.9926483,0,568,905,1213,0,979.2241192,3.816028738
5_75_12,5,75,12,87%,73.52728005,117.1517402,157.0221667,0,568,905,1213,0,979.2241192,3.816028738
6_75_12,6,75,12,89%,61.9695281,98.73666008,132.3398549,0,568,905,1213,0,979.2241192,3.816028738
7_75_12,7,75,12,91%,53.5489587,85.32008384,114.3571952,0,568,905,1213,0,979.2241192,3.816028738
8_75_12,8,75,12,92%,47.14170346,75.1113409,100.6740956,0,568,905,1213,0,979.2241192,3.816028738
9_75_12,9,75,12,93%,42.10316342,67.08338538,89.913974,0,568,905,1213,0,979.2241192,3.816028738
10_75_12,10,75,12,93%,38.03726081,60.60514266,81.23098127,0,568,905,1213,0,979.2241192,3.816028738
11_75_12,11,75,12,94%,34.68724274,55.26752585,74.07680537,0,568,905,1213,0,979.2241192,3.816028738
12_75_12,12,75,12,94%,31.8793904,50.79374702,68.08045872,0,568,905,1213,0,979.2241192,3.816028738
0.3_76_12,0.3,76,12,10%,518.8535621,826.9228646,1108.869332,0,576,918,1231,0,993.4523649,3.820000955
0.4_76_12,0.4,76,12,18%,474.1766235,755.7189937,1013.387888,0,576,918,1231,0,993.4523649,3.820000955
0.6_76_12,0.6,76,12,31%,394.5713688,628.848119,843.2592969,0,576,918,1231,0,993.4523649,3.820000955
0.8_76_12,0.8,76,12,42%,333.8218324,532.0285454,713.4282564,0,576,918,1231,0,993.4523649,3.820000955
1_76_12,1,76,12,50%,288,459,615.5,0,576,918,1231,0,993.4523649,3.820000955
2_76_12,2,76,12,71%,168.706494,268.8759749,360.5515524,0,576,918,1231,0,993.4523649,3.820000955
3_76_12,3,76,12,79%,118.828497,189.3829171,253.9546525,0,576,918,1231,0,993.4523649,3.820000955
4_76_12,4,76,12,84%,91.64366481,146.0570908,195.8565128,0,576,918,1231,0,993.4523649,3.820000955
5_76_12,5,76,12,87%,74.56287554,118.8345829,159.3522566,0,576,918,1231,0,993.4523649,3.820000955
6_76_12,6,76,12,89%,62.84233835,100.1549767,134.303678,0,576,918,1231,0,993.4523649,3.820000955
7_76_12,7,76,12,91%,54.30316938,86.54567621,116.0541693,0,576,918,1231,0,993.4523649,3.820000955
8_76_12,8,76,12,92%,47.80567111,76.19028834,102.1680228,0,576,918,1231,0,993.4523649,3.820000955
9_76_12,9,76,12,93%,42.69616572,68.04701412,91.24822917,0,576,918,1231,0,993.4523649,3.820000955
10_76_12,10,76,12,93%,38.57299687,61.47571377,82.43638742,0,576,918,1231,0,993.4523649,3.820000955
11_76_12,11,76,12,94%,35.17579546,56.06142401,75.17604898,0,576,918,1231,0,993.4523649,3.820000955
12_76_12,12,76,12,94%,32.3283959,51.52338096,69.09072109,0,576,918,1231,0,993.4523649,3.820000955
0.3_77_12,0.3,77,12,10%,525.1590742,837.7323139,1124.182718,0,583,930,1248,0,1006.827662,3.808414047
0.4_77_12,0.4,77,12,18%,479.9391866,765.5976734,1027.382684,0,583,930,1248,0,1006.827662,3.808414047
0.6_77_12,0.6,77,12,31%,399.366507,637.0683559,854.9046324,0,583,930,1248,0,1006.827662,3.808414047
0.8_77_12,0.8,77,12,42%,337.878695,538.9831669,723.2806369,0,583,930,1248,0,1006.827662,3.808414047
